t_ms,roll,pitch,yaw,ax,ay,az
74271,36.06,-28.81,14.19,-2.2,-3.65,10.14
74277,35.75,331.065,14.19,-1.695,-3.945,10.175
74283,35.44,-29.06,14.19,-1.19,-4.24,10.21
74289,35.125,330.845,14.125,0.52,-4.95,10.24
74295,34.81,-29.25,14.06,2.23,-5.66,10.27
74302,34.595,330.655,14,2.54,-5.65,10.175
74309,34.38,-29.44,13.94,2.85,-5.64,10.08
74315.5,34.19,330.25,13.78,2.91,-5.495,8.755
74322,34,-30.06,13.62,2.97,-5.35,7.43
74328,33.94,329.785,13.56,1.165,-5.555,7.67
74334,33.88,-30.37,13.5,-0.64,-5.76,7.91
74340,33.785,329.535,13.47,-1.165,-5.98,7.99
74346,33.69,-30.56,13.44,-1.69,-6.2,8.07
74352.5,33.69,329.44,13.5,-1.82,-6.305,8.37
74359,33.69,-30.56,13.56,-1.95,-6.41,8.67
74365.5,34,329.5,13.72,-1.955,-6.12,8.445
74372,34.31,-30.44,13.88,-1.96,-5.83,8.22
74378,34.56,329.655,13.97,-1.98,-5.405,7.81
74384,34.81,-30.25,14.06,-2,-4.98,7.4
74390,35.06,329.905,14.22,-2.2,-4.615,7.125
74396,35.31,-29.94,14.38,-2.4,-4.25,6.85
74402.5,35.625,330.215,14.595,-2.015,-3.935,7.365
74409,35.94,-29.63,14.81,-1.63,-3.62,7.88
74415.5,36.785,330.37,15.59,-1.225,-2.83,8.595
74422,37.63,-29.63,16.37,-0.82,-2.04,9.31
74428,38.095,330.31,16.87,-1.54,-2.105,10.015
74434,38.56,-29.75,17.37,-2.26,-2.17,10.72
74440,39.095,330.22,17.87,-2.425,-2.06,11.515
74446,39.63,-29.81,18.37,-2.59,-1.95,12.31
74452.5,40.16,330.19,18.84,-3.23,-1.335,12.335
74459,40.69,-29.81,19.31,-3.87,-0.72,12.36
74465.5,41.625,330.44,19.965,-5.6,1.075,11.85
74472,42.56,-29.31,20.62,-7.33,2.87,11.34
74478,42.935,330.845,20.81,-7.945,3.165,11.01
74484,43.31,-29,21,-8.56,3.46,10.68
74490,43.56,331.125,21.155,-9.235,3.87,10.085
74496,43.81,-28.75,21.31,-9.91,4.28,9.49
74503,43.97,331.375,21.405,-10.54,4.515,9.24
74510,44.13,-28.5,21.5,-11.17,4.75,8.99
74516,44.19,331.625,21.655,-10.91,4.9,8.385
74522,44.25,-28.25,21.81,-10.65,5.05,7.78
74528,44.125,331.815,21.875,-10.57,4.66,7.78
74534,44,-28.12,21.94,-10.49,4.27,7.78
74540,43.815,331.94,21.97,-9.77,3.225,8.115
74546,43.63,-28,22,-9.05,2.18,8.45
74553,43.345,332.065,22.03,-8.525,1.645,8.565
74560,43.06,-27.87,22.06,-8,1.11,8.68
74566,42.405,332.095,22.03,-6.07,-0.57,9.23
74572,41.75,-27.94,22,-4.14,-2.25,9.78
74578,41.44,331.935,22,-2.09,-3.595,9.805
74584,41.13,-28.19,22,-0.04,-4.94,9.83
74590,40.815,331.655,22,0.61,-5.51,9.645
74596,40.5,-28.5,22,1.26,-6.08,9.46
74603,40.25,331.28,21.97,2.18,-6.81,9.49
74610,40,-28.94,21.94,3.1,-7.54,9.52
74616.5,39.815,330.715,22,4.15,-7.925,9.005
74623,39.63,-29.63,22.06,5.2,-8.31,8.49
74629,39.535,330.31,22.03,2.845,-8.195,7.98
74635,39.44,-29.75,22,0.49,-8.08,7.47
74641,39.315,330.19,21.935,0.045,-8.325,7.38
74647,39.19,-29.87,21.87,-0.4,-8.57,7.29
74653.5,39.19,330.095,21.87,0.23,-7.765,8.215
74660,39.19,-29.94,21.87,0.86,-6.96,9.14
74666.5,39.5,330.185,21.905,0.09,-6.805,8.685
74673,39.81,-29.69,21.94,-0.68,-6.65,8.23
74679,40.095,330.53,21.97,-1.25,-6.185,7.645
74685,40.38,-29.25,22,-1.82,-5.72,7.06
74691,40.72,330.905,22.125,-1.29,-5.56,7.335
74697,41.06,-28.94,22.25,-0.76,-5.4,7.61
74704,41.47,331.22,22.47,-0.8,-4.775,7.84
74711,41.88,-28.62,22.69,-0.84,-4.15,8.07
74717,42.815,331.565,23.125,-2.005,-2.625,8.925
74723,43.75,-28.25,23.56,-3.17,-1.1,9.78
74729,44.22,331.875,23.715,-3.67,-0.785,10.12
74735,44.69,-28,23.87,-4.17,-0.47,10.46
74741,45.125,332.065,24.03,-4.545,0.23,10.7
74747,45.56,-27.87,24.19,-4.92,0.93,10.94
74754,45.905,332.255,24.25,-5.51,1.29,10.995
74761,46.25,-27.62,24.31,-6.1,1.65,11.05
74767,46.815,332.69,24.375,-8.23,2.375,10.965
74773,47.38,-27,24.44,-10.36,3.1,10.88
74779,47.5,333,24.5,-10.735,3.32,10.72
74785,47.62,-27,24.56,-11.11,3.54,10.56
74791,47.685,332.97,24.625,-10.305,3.69,10.145
74797,47.75,-27.06,24.69,-9.5,3.84,9.73
74804,47.815,333,24.78,-9.595,3.495,9.3
74811,47.88,-26.94,24.87,-9.69,3.15,8.87
74817,48.005,333.345,25.12,-8.37,2.07,8.74
74823,48.13,-26.37,25.37,-7.05,0.99,8.61
74829,48.095,333.755,25.465,-5.815,-0.185,8.25
74835,48.06,-26.12,25.56,-4.58,-1.36,7.89
74841,48,334,25.625,-4.265,-1.965,8.36
74847,47.94,-25.88,25.69,-3.95,-2.57,8.83
74854,47.845,334.215,25.785,-2.195,-3.175,9.4
74861,47.75,-25.69,25.88,-0.44,-3.78,9.97
74867.5,47.815,334.435,26.125,0.81,-5.13,10.76
74874,47.88,-25.44,26.37,2.06,-6.48,11.55
74880,48.005,334.75,26.465,2.395,-6.945,11.955
74886,48.13,-25.06,26.56,2.73,-7.41,12.36
74892,48.315,335.22,26.59,1.84,-7.8,12.285
74898,48.5,-24.5,26.62,0.95,-8.19,12.21
74904.5,48.72,335.845,26.59,1.14,-7.825,11.11
74911,48.94,-23.81,26.56,1.33,-7.46,10.01
74917.5,49.66,337,26.59,1.27,-6.675,9.07
74924,50.38,-22.19,26.62,1.21,-5.89,8.13
74930,50.785,338.31,26.62,0.255,-5.765,7.91
74936,51.19,-21.19,26.62,-0.7,-5.64,7.69
74942,51.565,339.22,26.685,-0.605,-4.95,8.2
74948,51.94,-20.37,26.75,-0.51,-4.26,8.71
74954.5,52.315,339.91,26.845,-0.525,-3.82,8.36
74961,52.69,-19.81,26.94,-0.54,-3.38,8.01
74967.5,53.41,340.565,27.19,-1.83,-2.725,7.45
74974,54.13,-19.06,27.44,-3.12,-2.07,6.89
74980,54.505,341.065,27.625,-3.79,-2.035,7.085
74986,54.88,-18.81,27.81,-4.46,-2,7.28
74992,55.19,341.285,28,-4.78,-1.565,7.425
74998,55.5,-18.62,28.19,-5.1,-1.13,7.57
75005,55.75,341.38,28.405,-5.31,-0.76,8.07
75012,56,-18.62,28.62,-5.52,-0.39,8.57
75018,56.405,341.345,29.03,-5.955,0.45,8.885
75024,56.81,-18.69,29.44,-6.39,1.29,9.2
75030,56.935,341.25,29.655,-6.105,1.215,9.18
75036,57.06,-18.81,29.87,-5.82,1.14,9.16
75042,57.22,341.125,30.06,-5.71,1.135,8.67
75048,57.38,-18.94,30.25,-5.6,1.13,8.18
75066.5,57.345,340.935,30.935,-3.91,-0.47,8.88
75085,57.31,-19.19,31.62,-2.22,-2.07,9.58
75091,57.25,340.685,31.84,-2.47,-1.96,9.87
75097,57.19,-19.44,32.06,-2.72,-1.85,10.16
75104,57.095,340.345,32.25,-2.15,-2.34,9.74
75111,57,-19.87,32.44,-1.58,-2.83,9.32
75117,56.905,339.91,32.625,-1.28,-3.96,9.855
75123,56.81,-20.31,32.81,-0.98,-5.09,10.39
75129.5,56.435,339.19,33.095,-0.72,-5.445,10.28
75136,56.06,-21.31,33.38,-0.46,-5.8,10.17
75142,55.845,338.47,33.47,-0.175,-6.175,10.21
75148,55.63,-21.75,33.56,0.11,-6.55,10.25
75155,55.47,338.06,33.655,0.535,-6.82,10.105
75162,55.31,-22.13,33.75,0.96,-7.09,9.96
75168,55.03,337.56,33.94,0.66,-7.08,9.32
75174,54.75,-22.75,34.13,0.36,-7.07,8.68
75180.5,54.655,337.065,34.22,0.15,-7.015,8.37
75187,54.56,-23.12,34.31,-0.06,-6.96,8.06
75193,54.5,336.63,34.47,-0.155,-6.63,7.52
75199,54.44,-23.62,34.63,-0.25,-6.3,6.98
75205.5,54.41,336.16,34.785,-0.3,-6.08,6.78
75212,54.38,-24.06,34.94,-0.35,-5.86,6.58
75218.5,54.44,335.5,35.345,-1.1,-4.975,6.775
75225,54.5,-24.94,35.75,-1.85,-4.09,6.97
75231,54.595,334.845,35.97,-2.08,-3.705,7.255
75237,54.69,-25.37,36.19,-2.31,-3.32,7.54
75243,54.75,334.41,36.41,-2.675,-2.96,7.805
75249,54.81,-25.81,36.63,-3.04,-2.6,8.07
75255.5,54.845,334,36.785,-3.9,-2.465,8.165
75262,54.88,-26.19,36.94,-4.76,-2.33,8.26
75268.5,54.755,333.28,37.25,-6.085,-1.82,8.555
75275,54.63,-27.25,37.56,-7.41,-1.31,8.85
75281,54.505,332.44,37.685,-7.44,-1.155,9.155
75287,54.38,-27.87,37.81,-7.47,-1,9.46
75293,54.19,331.785,37.935,-7.695,-0.83,9.575
75299,54,-28.56,38.06,-7.92,-0.66,9.69
75306,53.75,331.125,38.155,-8.055,-0.875,9.965
75313,53.5,-29.19,38.25,-8.19,-1.09,10.24
75319,52.845,330.125,38.375,-8.155,-1.6,10.16
75325,52.19,-30.56,38.5,-8.12,-2.11,10.08
75331,51.78,329.16,38.5,-7.66,-2.07,9.42
75337,51.37,-31.12,38.5,-7.2,-2.03,8.76
75343,50.965,328.63,38.405,-6.98,-1.96,8.475
75349,50.56,-31.62,38.31,-6.76,-1.89,8.19
75356,50.095,328.22,38.155,-6.62,-2.09,8.09
75363,49.63,-31.94,38,-6.48,-2.29,7.99
75369.5,48.47,327.655,37.69,-5.66,-2.475,7.735
75376,47.31,-32.75,37.38,-4.84,-2.66,7.48
75382,46.72,327.095,37.22,-4.645,-2.69,7.94
75388,46.13,-33.06,37.06,-4.45,-2.72,8.4
75394,45.565,326.78,36.905,-4.44,-3.265,8.6
75400,45,-33.38,36.75,-4.43,-3.81,8.8
75406.5,44.435,326.37,36.565,-4.075,-4.24,8.96
75413,43.87,-33.88,36.38,-3.72,-4.67,9.12
75419.5,42.78,325.745,35.815,-2.005,-5.605,9.41
75426,41.69,-34.63,35.25,-0.29,-6.54,9.7
75432,41.375,325.215,34.97,2.61,-7.24,10.195
75438,41.06,-34.94,34.69,5.51,-7.94,10.69
75444,40.845,324.905,34.41,-0.285,-7.6,9.185
75450,40.63,-35.25,34.13,-6.08,-7.26,7.68
75456.5,40.005,324.53,33.38,-4.935,-7.1,6.38
75463,39.38,-35.69,32.63,-3.79,-6.94,5.08
75469.5,38.16,323.81,31.5,-3.46,-5.41,5.775
75476,36.94,-36.69,30.37,-3.13,-3.88,6.47
75482,36.535,323.25,29.87,-3.83,-3.95,6.48
75488,36.13,-36.81,29.37,-4.53,-4.02,6.49
75494,35.815,323.095,28.965,-4.72,-4.18,6.575
75500,35.5,-37,28.56,-4.91,-4.34,6.66
75506.5,35.22,322.905,28.215,-4.74,-4.53,6.795
75513,34.94,-37.19,27.87,-4.57,-4.72,6.93
75519.5,34.565,322.59,27.31,-4.19,-4.85,6.9
75526,34.19,-37.63,26.75,-3.81,-4.98,6.87
75532,34.125,322.28,26.53,-3.68,-4.89,7.045
75538,34.06,-37.81,26.31,-3.55,-4.8,7.22
75544,34.03,322.065,26.155,-3.47,-4.785,7.49
75550,34,-38.06,26,-3.39,-4.77,7.76
75557,34,321.875,25.845,-3.515,-4.71,8.2
75564,34,-38.19,25.69,-3.64,-4.65,8.64
75570,34.19,321.81,25.47,-3.705,-4.15,8.99
75576,34.38,-38.19,25.25,-3.77,-3.65,9.34
75582,34.535,321.875,25.125,-3.54,-2.91,9.585
75588,34.69,-38.06,25,-3.31,-2.17,9.83
75594,34.875,322.03,24.905,-3,-1.95,10.255
75600,35.06,-37.88,24.81,-2.69,-1.73,10.68
75607,35.22,322.215,24.75,-2.615,-1.33,10.71
75614,35.38,-37.69,24.69,-2.54,-0.93,10.74
75620,35.72,322.5,24.5,-4.135,-0.285,9.695
75626,36.06,-37.31,24.31,-5.73,0.36,8.65
75632,36.155,322.72,24.25,-5.785,0.715,8.675
75638,36.25,-37.25,24.19,-5.84,1.07,8.7
75644,36.315,322.78,24.125,-6.58,1.245,8.72
75650,36.38,-37.19,24.06,-7.32,1.42,8.74
75657,36.38,322.905,23.935,-7.995,1.4,8.825
75664,36.38,-37,23.81,-8.67,1.38,8.91
75670.5,36.285,323.155,23.5,-8.45,1.495,9.27
75677,36.19,-36.69,23.19,-8.23,1.61,9.63
75683,36.035,323.34,23,-8.325,1.61,9.485
75689,35.88,-36.63,22.81,-8.42,1.61,9.34
75695,35.69,323.34,22.59,-8.23,1.565,8.97
75701,35.5,-36.69,22.37,-8.04,1.52,8.6
75707.5,35.25,323.31,22.155,-7.8,1.37,8.61
75714,35,-36.69,21.94,-7.56,1.22,8.62
75720.5,34.405,323.435,21.5,-6.975,0.34,8.96
75727,33.81,-36.44,21.06,-6.39,-0.54,9.3
75733,33.53,323.655,20.81,-5.545,-1.305,9.245
75739,33.25,-36.25,20.56,-4.7,-2.07,9.19
75745,32.94,323.78,20.31,-4.235,-2.435,9.06
75751,32.63,-36.19,20.06,-3.77,-2.8,8.93
75757.5,32.315,323.84,19.81,-3.325,-3.055,8.995
