frame,t_ms,wrist_x,wrist_y,index_mcp_x,index_mcp_y,middle_mcp_x,middle_mcp_y,ring_mcp_x,ring_mcp_y,hand_score,handedness
1441,48156.011,0.099542,0.772094,0.340047,0.626680,0.329350,0.695242,0.302237,0.779021,0.9946,Right
1442,48189.322,0.079659,0.762405,0.326275,0.628671,0.314139,0.695110,0.287532,0.778109,0.9910,Right
1443,48222.633,0.046573,0.758655,0.293400,0.617317,0.277178,0.688115,0.246936,0.775366,0.9863,Right
1444,48255.956,0.020409,0.735504,0.258077,0.608666,0.240871,0.685490,0.210706,0.776825,0.9908,Right
1445,48289.267,0.009697,0.725582,0.236774,0.596600,0.220236,0.673215,0.191444,0.763669,0.9939,Right
1446,48322.578,0.028584,0.722855,0.257732,0.593007,0.242319,0.666250,0.213602,0.753372,0.9957,Right
1447,48355.900,0.054159,0.719272,0.299637,0.593094,0.283599,0.660255,0.255386,0.742730,0.9917,Right
1448,48389.211,0.094280,0.723766,0.340061,0.596340,0.326366,0.655997,0.298734,0.733962,0.9890,Right
1449,48422.522,0.117224,0.737624,0.364670,0.589987,0.357974,0.655458,0.333894,0.737509,0.9945,Right
1450,48455.844,0.109924,0.736354,0.358781,0.582268,0.352589,0.641169,0.328498,0.719893,0.9924,Right
1451,48489.156,0.083262,0.716863,0.342535,0.584225,0.331625,0.637997,0.303012,0.712624,0.9930,Right
1452,48522.467,0.237403,0.776690,0.374566,0.793876,0.352106,0.864110,0.311763,0.902815,0.9971,Left
1453,48555.778,0.254961,0.760036,0.339611,0.749666,0.312229,0.816409,0.276239,0.873409,0.9935,Left
1454,48589.100,-0.009034,0.680693,0.221320,0.551957,0.198559,0.614846,0.164501,0.699908,0.9944,Right
1455,48622.411,0.000607,0.680319,0.221174,0.545768,0.200208,0.606590,0.167985,0.688806,0.9957,Right
1456,48655.722,0.025592,0.668256,0.252839,0.547083,0.233033,0.606718,0.200532,0.687487,0.9972,Right
1457,48689.044,0.219949,0.734656,0.375754,0.743189,0.357380,0.824279,0.318136,0.868804,0.9993,Left
1458,48722.356,0.077184,0.682209,0.325714,0.550308,0.317256,0.602879,0.290682,0.675979,0.9954,Right
1459,48755.667,0.085834,0.684263,0.341033,0.545091,0.331896,0.600112,0.304580,0.673170,0.9965,Right
1460,48788.989,0.067514,0.690114,0.322543,0.543086,0.313961,0.597626,0.286663,0.672666,0.9961,Right
1461,48822.300,0.255935,0.738913,0.375512,0.748700,0.353076,0.823598,0.312492,0.865377,0.9987,Left
1462,48855.611,0.007604,0.667073,0.256057,0.546158,0.237000,0.602630,0.202942,0.682076,0.9926,Right
1463,48888.933,-0.002628,0.661074,0.227272,0.539991,0.207201,0.598686,0.173715,0.679371,0.9951,Right
1464,48922.244,0.005267,0.655395,0.230779,0.536252,0.210678,0.590679,0.178560,0.667135,0.9959,Right
1465,48955.556,0.029057,0.670161,0.257168,0.534460,0.240939,0.587282,0.211465,0.662454,0.9955,Right
1466,48988.878,0.047478,0.654984,0.302969,0.537264,0.289455,0.587941,0.259874,0.658392,0.9938,Right
1467,49022.189,0.079402,0.674246,0.335529,0.538598,0.326543,0.585592,0.298840,0.653458,0.9942,Right
1468,49055.500,0.075325,0.673428,0.332573,0.523910,0.324773,0.572211,0.298605,0.640587,0.9965,Right
1469,49088.822,0.055179,0.658827,0.322360,0.528581,0.308933,0.577454,0.278334,0.644377,0.9915,Right
1470,49122.133,0.227526,0.707510,0.356745,0.718671,0.335494,0.795806,0.296953,0.838011,0.9981,Left
1471,49155.444,0.004235,0.642842,0.250572,0.526501,0.232322,0.578397,0.197995,0.653900,0.9927,Right
1472,49188.756,-0.007083,0.645214,0.221332,0.522036,0.198793,0.574838,0.163819,0.651656,0.9956,Right
1473,49222.078,0.001660,0.637979,0.224224,0.523723,0.201506,0.569490,0.167402,0.642626,0.9972,Right
1474,49255.389,0.019534,0.648374,0.245467,0.519332,0.229772,0.569019,0.199839,0.643187,0.9972,Right
1475,49288.700,0.038670,0.639423,0.286595,0.523295,0.273604,0.569028,0.245096,0.637810,0.9945,Right
1476,49322.022,0.069508,0.659353,0.319354,0.516364,0.309854,0.561710,0.283548,0.627879,0.9926,Right
1477,49355.333,0.083089,0.664651,0.331460,0.526021,0.322253,0.573745,0.295694,0.641550,0.9967,Right
1478,49388.644,0.067293,0.675318,0.326260,0.528389,0.315134,0.577972,0.287019,0.646582,0.9931,Right
1479,49421.967,0.038683,0.666575,0.290926,0.533487,0.281288,0.584719,0.254171,0.655746,0.9900,Right
1480,49455.278,0.010494,0.670663,0.263122,0.534144,0.246908,0.585290,0.213771,0.660906,0.9927,Right
1481,49488.589,0.002118,0.658249,0.231608,0.526833,0.209283,0.576995,0.174418,0.653474,0.9953,Right
1482,49521.911,-0.001120,0.644529,0.223280,0.513373,0.201420,0.557750,0.166809,0.630763,0.9960,Right
1483,49555.222,0.011757,0.633295,0.237137,0.509540,0.218450,0.553626,0.187238,0.623903,0.9964,Right
1484,49588.533,0.030085,0.642995,0.271243,0.511826,0.256835,0.554745,0.228840,0.622888,0.9955,Right
1485,49621.856,0.066901,0.646663,0.308767,0.516987,0.298693,0.559401,0.273014,0.624371,0.9931,Right
1486,49655.167,0.091089,0.673823,0.335415,0.533343,0.329154,0.576748,0.304625,0.640429,0.9956,Right
1487,49688.478,0.076791,0.673213,0.326575,0.516793,0.321267,0.562741,0.298093,0.630529,0.9965,Right
1488,49721.800,0.048804,0.665155,0.296169,0.524022,0.287749,0.574847,0.262093,0.644533,0.9912,Right
1489,49755.111,0.016554,0.679601,0.261035,0.528588,0.246926,0.578953,0.217613,0.651985,0.9907,Right
1490,49788.422,-0.002116,0.649957,0.223854,0.523412,0.199445,0.573262,0.165052,0.648490,0.9930,Right
1491,49821.744,-0.014056,0.645520,0.200266,0.505866,0.174457,0.554486,0.139951,0.630733,0.9953,Right
1492,49855.056,-0.002361,0.625092,0.211627,0.504944,0.188942,0.545394,0.156931,0.615771,0.9960,Right
1493,49888.367,0.019313,0.640334,0.238987,0.506094,0.223133,0.550655,0.194440,0.619706,0.9964,Right
1494,49921.678,0.040729,0.638990,0.280061,0.513376,0.268191,0.554278,0.241826,0.619362,0.9935,Right
1495,49955.000,0.074268,0.656985,0.312295,0.513508,0.304063,0.561186,0.279896,0.629580,0.9952,Right
1496,49988.311,0.085940,0.677294,0.323187,0.538373,0.315158,0.582909,0.290534,0.647421,0.9967,Right
1497,50021.622,0.056707,0.665298,0.303608,0.527618,0.294289,0.580168,0.269008,0.650702,0.9919,Right
1498,50054.944,0.023626,0.676674,0.262820,0.530820,0.251343,0.581462,0.224790,0.653153,0.9889,Right
1499,50088.256,-0.001997,0.654605,0.226866,0.531285,0.208467,0.582954,0.177360,0.658151,0.9939,Right
1500,50121.567,-0.018123,0.663637,0.194443,0.521306,0.170310,0.574064,0.137699,0.650983,0.9932,Right
1501,50154.889,-0.009089,0.647958,0.200769,0.515748,0.176480,0.561459,0.144287,0.634446,0.9961,Right
1502,50188.200,0.014391,0.637959,0.229928,0.509699,0.214157,0.556045,0.185191,0.627317,0.9968,Right
1503,50221.511,0.036358,0.665931,0.268531,0.520169,0.257528,0.565423,0.231843,0.632999,0.9949,Right
1504,50254.833,0.067717,0.671961,0.301609,0.524425,0.295230,0.575820,0.273575,0.647725,0.9960,Right
1505,50288.144,0.086583,0.692892,0.323449,0.540076,0.316841,0.593265,0.293922,0.664814,0.9965,Right
1506,50321.456,0.063936,0.683404,0.303101,0.545417,0.294568,0.596926,0.270857,0.668728,0.9933,Right
1507,50354.778,0.027486,0.699537,0.263464,0.547792,0.250357,0.598860,0.222408,0.672948,0.9917,Right
1508,50388.089,-0.000672,0.666075,0.224419,0.538213,0.203082,0.592092,0.170649,0.668387,0.9933,Right
1509,50421.400,-0.016254,0.662653,0.192338,0.520689,0.165501,0.572455,0.131672,0.647130,0.9934,Right
1510,50454.722,-0.013727,0.632994,0.194439,0.514776,0.168496,0.551816,0.133485,0.620605,0.9941,Right
1511,50488.033,0.013975,0.634332,0.225496,0.511362,0.199804,0.555682,0.164782,0.623519,0.9951,Right
1512,50521.344,0.030628,0.642384,0.257079,0.519854,0.236718,0.558325,0.204092,0.622117,0.9962,Right
1513,50554.656,0.045592,0.627675,0.283708,0.518562,0.264059,0.548061,0.230337,0.604122,0.9953,Right
1514,50587.978,0.042161,0.610937,0.284634,0.519653,0.261816,0.540568,0.224938,0.590012,0.9927,Right
1515,50621.289,0.025503,0.609159,0.266563,0.499880,0.241115,0.522715,0.201149,0.573021,0.9754,Right
1516,50654.600,0.010043,0.619645,0.247053,0.490570,0.213229,0.503153,0.168370,0.546242,0.9873,Right
1517,50687.922,0.002972,0.615828,0.236651,0.478046,0.198449,0.481866,0.150951,0.522656,0.9924,Right
1518,50721.233,0.022699,0.618982,0.243434,0.468855,0.203727,0.471506,0.155788,0.514220,0.9953,Right
1519,50754.544,0.047987,0.605207,0.270488,0.478903,0.232812,0.483532,0.185980,0.527614,0.9974,Right
1520,50787.867,0.073940,0.597601,0.293973,0.487572,0.256528,0.501054,0.209372,0.548291,0.9979,Right
1521,50821.178,0.075986,0.587560,0.300573,0.489231,0.267278,0.506539,0.223120,0.552952,0.9953,Right
1522,50854.489,0.073253,0.588416,0.287943,0.484599,0.253287,0.501731,0.208767,0.544102,0.9940,Right
1523,50887.811,0.051048,0.561694,0.264514,0.474398,0.226104,0.490443,0.180015,0.532473,0.9955,Right
1524,50921.122,0.040292,0.562913,0.246272,0.460256,0.206714,0.478518,0.162275,0.525221,0.9954,Right
1525,50954.433,0.048422,0.553258,0.246653,0.459134,0.205698,0.480058,0.160737,0.526293,0.9977,Right
1526,50987.756,0.064354,0.562168,0.252896,0.464245,0.210580,0.489034,0.165490,0.539968,0.9985,Right
1527,51021.067,0.081961,0.568531,0.264225,0.488315,0.224714,0.517457,0.181045,0.571652,0.9990,Right
1528,51054.378,0.086473,0.578123,0.268955,0.499400,0.231902,0.537715,0.189060,0.595871,0.9987,Right
1529,51087.700,0.079908,0.560367,0.263127,0.497900,0.225208,0.543852,0.181305,0.606607,0.9986,Right
1530,51121.011,0.059042,0.568831,0.244698,0.490222,0.207345,0.540112,0.163482,0.604438,0.9986,Right
1531,51154.322,0.038528,0.574527,0.223604,0.484427,0.186096,0.538670,0.143530,0.607338,0.9972,Right
1532,51187.644,0.021393,0.564678,0.206877,0.483629,0.169849,0.536655,0.127658,0.604371,0.9964,Right
1533,51220.956,0.016084,0.560173,0.199445,0.481644,0.160081,0.535484,0.116468,0.603415,0.9980,Right
1534,51254.267,0.018141,0.579268,0.198276,0.486800,0.160469,0.540115,0.119685,0.609779,0.9960,Right
1535,51287.589,0.020621,0.582725,0.202316,0.501821,0.166921,0.555082,0.126757,0.624702,0.9965,Right
1536,51320.900,0.018003,0.602412,0.202068,0.510314,0.172209,0.570712,0.135799,0.647616,0.9956,Right
1537,51354.211,0.013979,0.629486,0.204142,0.524974,0.179703,0.594498,0.146670,0.678793,0.9973,Right
1538,51387.533,0.013285,0.673875,0.213226,0.550514,0.194133,0.626309,0.165234,0.715631,0.9960,Right
1539,51420.844,0.026208,0.700750,0.236112,0.575982,0.217187,0.657120,0.188598,0.749418,0.9954,Right
1540,51454.156,0.044040,0.733102,0.258627,0.600182,0.245617,0.684830,0.220794,0.778106,0.9962,Right
1541,51487.467,0.059160,0.741696,0.281795,0.604432,0.270292,0.685417,0.245290,0.776498,0.9943,Right
1542,51520.789,0.055976,0.742637,0.281882,0.605454,0.273664,0.688894,0.249386,0.781045,0.9880,Right
1543,51554.100,0.043517,0.742852,0.269013,0.611086,0.257877,0.696800,0.231188,0.790881,0.9914,Right
1544,51587.411,0.022924,0.721491,0.249253,0.608959,0.236833,0.700602,0.209093,0.799809,0.9945,Right
1545,51620.733,-0.005582,0.709008,0.223182,0.613191,0.203084,0.708968,0.171919,0.809869,0.9965,Right
1546,51654.044,-0.039196,0.682060,0.186648,0.608125,0.164980,0.705305,0.133473,0.805859,0.9958,Right
1547,51687.356,-0.037986,0.638149,0.169491,0.603042,0.144558,0.696040,0.111561,0.787883,0.9933,Right
1548,51720.678,-0.027365,0.619513,0.165857,0.595565,0.138419,0.685461,0.104770,0.773461,0.9965,Right
1549,51753.989,-0.015843,0.637768,0.184898,0.589575,0.157936,0.685422,0.124780,0.779304,0.9940,Right
1550,51787.300,0.001881,0.666432,0.215653,0.588257,0.193513,0.680386,0.160976,0.772758,0.9967,Right
1551,51820.622,0.014843,0.645043,0.242664,0.592174,0.222999,0.683508,0.190071,0.775762,0.9974,Right
1552,51853.933,0.026138,0.657058,0.252728,0.585208,0.236097,0.672440,0.205273,0.763000,0.9951,Right
1553,51887.244,0.017760,0.628644,0.250988,0.583297,0.230325,0.665961,0.195995,0.753067,0.9894,Right
1554,51920.567,0.004410,0.620007,0.237034,0.574831,0.211048,0.656131,0.174916,0.742972,0.9873,Right
1555,51953.878,-0.020237,0.598077,0.202410,0.551996,0.174829,0.640820,0.139364,0.730122,0.9876,Right
1556,51987.189,-0.038345,0.590937,0.179951,0.535610,0.147814,0.619603,0.110844,0.707662,0.9787,Right
1557,52020.511,-0.042782,0.577110,0.173552,0.522996,0.137986,0.603372,0.098136,0.688661,0.9808,Right
1558,52053.822,-0.034174,0.562960,0.175540,0.512428,0.138876,0.590889,0.099142,0.673882,0.9810,Right
1559,52087.133,-0.015281,0.570792,0.185297,0.501228,0.149766,0.575088,0.110480,0.655409,0.9905,Right
1560,52120.456,0.000174,0.565961,0.197651,0.494753,0.159421,0.566762,0.118649,0.647376,0.9924,Right
1561,52153.767,0.015672,0.563279,0.214086,0.501812,0.177673,0.572469,0.136290,0.649586,0.9923,Right
1562,52187.078,0.016597,0.571439,0.217297,0.504863,0.183359,0.575422,0.142978,0.652737,0.9936,Right
1563,52220.389,0.013681,0.562566,0.211237,0.503471,0.174606,0.572360,0.133453,0.648281,0.9944,Right
1564,52253.711,0.004621,0.534177,0.197092,0.496088,0.156984,0.562746,0.114811,0.637275,0.9923,Right
1565,52287.022,-0.006906,0.550236,0.180094,0.487474,0.140455,0.552412,0.099452,0.626044,0.9920,Right
1566,52320.333,-0.002951,0.553293,0.174047,0.479340,0.133359,0.542446,0.091417,0.616883,0.9946,Right
1567,52353.656,0.008305,0.545345,0.184171,0.484949,0.144110,0.548256,0.101631,0.620930,0.9953,Right
1568,52386.967,0.022391,0.558952,0.199314,0.497509,0.161172,0.562445,0.119377,0.636007,0.9974,Right
1569,52420.278,0.032641,0.577322,0.215012,0.509777,0.178428,0.574684,0.136908,0.647683,0.9975,Right
1570,52453.600,0.028618,0.571976,0.216338,0.508961,0.179127,0.573026,0.136969,0.645228,0.9954,Right
1571,52486.911,0.016415,0.560956,0.204651,0.508482,0.166886,0.571484,0.124732,0.643672,0.9956,Right
1572,52520.222,0.004728,0.557080,0.190586,0.498735,0.151135,0.564223,0.109064,0.637679,0.9943,Right
1573,52553.544,-0.004527,0.548455,0.174411,0.490854,0.133879,0.552867,0.092149,0.625670,0.9961,Right
1574,52586.856,-0.001987,0.553447,0.170288,0.486654,0.128865,0.545972,0.086572,0.617678,0.9963,Right
1575,52620.167,0.011741,0.546389,0.181300,0.484923,0.138932,0.544236,0.095696,0.614286,0.9970,Right
1576,52653.489,0.023712,0.543327,0.196316,0.498837,0.158055,0.555350,0.114657,0.623035,0.9985,Right
1577,52686.800,0.034016,0.558624,0.211751,0.500026,0.173537,0.559477,0.131008,0.628941,0.9977,Right
1578,52720.111,0.029696,0.566409,0.212687,0.503866,0.176693,0.559526,0.134537,0.627251,0.9965,Right
1579,52753.433,0.019600,0.539638,0.203770,0.505581,0.164131,0.560962,0.120081,0.627468,0.9969,Right
1580,52786.744,0.004547,0.548349,0.189834,0.497551,0.147643,0.555387,0.103654,0.623712,0.9942,Right
1581,52820.056,-0.007362,0.548617,0.172905,0.493942,0.130406,0.549026,0.086309,0.617220,0.9969,Right
1582,52853.367,-0.003471,0.561743,0.168570,0.492034,0.125567,0.546530,0.082032,0.614559,0.9972,Right
1583,52886.689,0.006572,0.557467,0.178739,0.497377,0.138494,0.548527,0.095090,0.612817,0.9976,Right
1584,52920.000,0.019368,0.555457,0.194053,0.501283,0.156006,0.553628,0.112637,0.619380,0.9979,Right
1585,52953.311,0.029699,0.561401,0.208980,0.502806,0.172560,0.555212,0.130165,0.621446,0.9975,Right
1586,52986.633,0.028020,0.569871,0.212245,0.506079,0.177224,0.557631,0.135506,0.624653,0.9975,Right
1587,53019.944,0.015164,0.562516,0.200283,0.500029,0.163334,0.552245,0.121072,0.619323,0.9969,Right
1588,53053.256,0.000983,0.568069,0.185840,0.498927,0.146493,0.552119,0.103925,0.618730,0.9948,Right
1589,53086.578,-0.013039,0.566235,0.167963,0.501382,0.125661,0.552690,0.080677,0.617432,0.9973,Right
1590,53119.889,-0.017568,0.564571,0.156511,0.495267,0.114121,0.547486,0.070300,0.612871,0.9981,Right
1591,53153.200,-0.007900,0.570388,0.164586,0.494950,0.124703,0.546434,0.083082,0.611317,0.9965,Right
1592,53186.522,0.010600,0.566690,0.185227,0.500509,0.147068,0.549968,0.104909,0.614821,0.9971,Right
1593,53219.833,0.027188,0.567796,0.204041,0.498047,0.167136,0.547170,0.126308,0.612632,0.9958,Right
1594,53253.144,0.027473,0.555182,0.209325,0.497324,0.177379,0.543208,0.137548,0.608506,0.9975,Right
1595,53286.467,0.011762,0.551964,0.197499,0.493969,0.161272,0.539845,0.119571,0.602685,0.9975,Right
1596,53319.778,-0.004465,0.562356,0.178738,0.486194,0.138591,0.534214,0.095257,0.597984,0.9966,Right
1597,53353.089,-0.018017,0.556113,0.162730,0.490905,0.123526,0.538397,0.080838,0.600886,0.9967,Right
1598,53386.411,-0.015312,0.570653,0.161918,0.488349,0.121824,0.533691,0.079674,0.596489,0.9962,Right
1599,53419.722,-0.002291,0.571655,0.174076,0.494983,0.138562,0.540113,0.098731,0.603384,0.9967,Right
1600,53453.033,0.018680,0.580039,0.190911,0.498664,0.156278,0.546955,0.117525,0.612793,0.9957,Right
1601,53486.356,0.020159,0.564758,0.201678,0.508570,0.171937,0.554816,0.134129,0.619760,0.9981,Right
1602,53519.667,0.004547,0.566317,0.194340,0.499404,0.161619,0.542131,0.121648,0.607190,0.9980,Right
1603,53552.978,-0.006369,0.568871,0.180591,0.491047,0.145299,0.537880,0.105749,0.601334,0.9930,Right
1604,53586.289,-0.025439,0.549303,0.163088,0.484459,0.125794,0.533675,0.083698,0.597035,0.9950,Right
1605,53619.611,-0.037288,0.557318,0.143537,0.476569,0.102371,0.522765,0.059049,0.586247,0.9977,Right
1606,53652.922,-0.026049,0.544635,0.150110,0.476530,0.111304,0.522406,0.070035,0.584368,0.9946,Right
1607,53686.233,-0.008679,0.557308,0.169259,0.482065,0.134043,0.522521,0.092636,0.581648,0.9965,Right
1608,53719.556,0.018821,0.560671,0.196593,0.491354,0.161175,0.531183,0.120545,0.590207,0.9967,Right
1609,53752.867,0.023595,0.548521,0.207011,0.491992,0.174303,0.530634,0.134322,0.590101,0.9973,Right
1610,53786.178,0.020555,0.548790,0.205654,0.481847,0.170833,0.517252,0.128480,0.571678,0.9960,Right
1611,53819.500,0.018997,0.529255,0.200510,0.464315,0.158653,0.495645,0.113569,0.547519,0.9961,Right
1612,53852.811,0.020644,0.527430,0.190994,0.451811,0.146464,0.480734,0.100458,0.531899,0.9980,Right
1613,53886.122,0.026273,0.516791,0.194978,0.451047,0.152573,0.474306,0.106303,0.523311,0.9986,Right
1614,53919.444,0.047007,0.524252,0.215518,0.458085,0.172218,0.480431,0.126120,0.525396,0.9980,Right
1615,53952.756,0.070364,0.521805,0.237300,0.468116,0.194271,0.492150,0.149001,0.536499,0.9984,Right
1616,53986.067,0.082990,0.527472,0.248214,0.471572,0.204738,0.486938,0.157906,0.531059,0.9993,Right
1617,54019.389,0.080978,0.522001,0.246621,0.467020,0.204180,0.487628,0.159013,0.532191,0.9991,Right
1618,54052.700,0.068436,0.524718,0.229198,0.462751,0.184765,0.481991,0.137685,0.526777,0.9992,Right
1619,54086.011,0.052462,0.531842,0.209360,0.456519,0.163700,0.475404,0.115732,0.522299,0.9993,Right
1620,54119.333,0.043787,0.526640,0.197507,0.454659,0.151304,0.475008,0.105550,0.524106,0.9995,Right
1621,54152.644,0.049537,0.533660,0.200718,0.459372,0.154584,0.480303,0.108018,0.528923,0.9993,Right
1622,54185.956,0.061629,0.526812,0.215018,0.464819,0.172370,0.494048,0.127345,0.544195,0.9995,Right
1623,54219.278,0.074201,0.546840,0.227131,0.485163,0.184383,0.506315,0.139030,0.552847,0.9991,Right
1624,54252.589,0.062554,0.557141,0.217872,0.477512,0.176260,0.502955,0.131019,0.553441,0.9989,Right
1625,54285.900,0.039186,0.560778,0.194919,0.476519,0.153836,0.502494,0.108798,0.555069,0.9993,Right
1626,54319.222,0.021056,0.568857,0.170767,0.478727,0.129796,0.512467,0.086187,0.570040,0.9990,Right
1627,54352.533,0.000109,0.572993,0.147517,0.483776,0.108298,0.522892,0.067763,0.585319,0.9981,Right
1628,54385.844,-0.007264,0.604050,0.135562,0.504664,0.098084,0.554764,0.060287,0.624271,0.9957,Right
1629,54419.156,-0.010439,0.662276,0.130680,0.538931,0.095119,0.594700,0.060458,0.671615,0.9909,Right
1630,54452.478,-0.013039,0.714856,0.127208,0.577450,0.094915,0.635036,0.063000,0.715520,0.9913,Right
1631,54485.789,-0.015013,0.761185,0.120308,0.610694,0.091424,0.666203,0.061886,0.747195,0.9953,Right
1632,54519.100,-0.004978,0.795884,0.124428,0.625173,0.099864,0.680164,0.075185,0.763416,0.9971,Right
1633,54552.422,-0.001030,0.814821,0.133829,0.632451,0.109436,0.683107,0.085409,0.764758,0.9976,Right
1634,54585.733,0.004092,0.818181,0.151655,0.636609,0.125279,0.673928,0.099026,0.751756,0.9974,Right
1635,54619.044,0.004979,0.832521,0.153962,0.633248,0.131557,0.672155,0.109191,0.746107,0.9974,Right
1636,54652.367,0.004191,0.849313,0.160429,0.634274,0.143086,0.670065,0.125441,0.743952,0.9979,Right
1637,54685.678,0.005254,0.869007,0.151634,0.635022,0.139256,0.670619,0.125756,0.743519,0.9955,Right
1638,54718.989,0.007473,0.872371,0.149525,0.629581,0.138360,0.663679,0.128843,0.736224,0.9964,Right
1639,54752.311,0.019100,0.873085,0.155656,0.620991,0.153190,0.658532,0.148642,0.729937,0.9953,Right
1640,54785.622,0.030964,0.858912,0.167753,0.610749,0.167519,0.646042,0.164967,0.715356,0.9947,Right
1641,54818.933,0.039651,0.854737,0.183996,0.593949,0.184446,0.626212,0.181353,0.692552,0.9955,Right
1642,54852.256,0.041617,0.826647,0.207232,0.575917,0.208382,0.609833,0.205168,0.675411,0.9957,Right
